Path,URL,Size in bytes (optional but recommended),MD5 Hash (optional but recommended),Filter Terms (optional),Overwrite (optional),Comments (optional)
"docs/NEOGEO/Neo Geo AES Manuals/King of Fighters _98, The - The Slugfest.pdf",https://archive.org/download/mister-manuals/1990_SNK%20Neo%20Geo%20AES.zip/1990_SNK%20Neo%20Geo%20AES%2FKing%20of%20Fighters%20_98%2C%20The%20-%20The%20Slugfest.pdf,3011373,a5b44f6772289a0ba6db420e7c7cf478,,,"King of Fighters _98, The - The Slugfest.pdf"
docs/NEOGEO/Neo Geo AES Manuals/King of the Monsters .pdf,https://archive.org/download/mister-manuals/1990_SNK%20Neo%20Geo%20AES.zip/1990_SNK%20Neo%20Geo%20AES%2FKing%20of%20the%20Monsters%20.pdf,2324069,e697c36edd57268dbe4c8cc4658db47a,,,King of the Monsters .pdf
docs/NEOGEO/Neo Geo AES Manuals/League Bowling.pdf,https://archive.org/download/mister-manuals/1990_SNK%20Neo%20Geo%20AES.zip/1990_SNK%20Neo%20Geo%20AES%2FLeague%20Bowling.pdf,1302109,e175a4606c9c3ef00c2b8ebc31b4faee,,,League Bowling.pdf
docs/NEOGEO/Neo Geo AES Manuals/Magician Lord.pdf,https://archive.org/download/mister-manuals/1990_SNK%20Neo%20Geo%20AES.zip/1990_SNK%20Neo%20Geo%20AES%2FMagician%20Lord.pdf,1584160,9bbd838f8e78f96e95d5ec74797db2f4,,,Magician Lord.pdf
docs/NEOGEO/Neo Geo AES Manuals/Mutation Nation.pdf,https://archive.org/download/mister-manuals/1990_SNK%20Neo%20Geo%20AES.zip/1990_SNK%20Neo%20Geo%20AES%2FMutation%20Nation.pdf,1665940,59caba430fd08d4d4014d64ad0fceccd,,,Mutation Nation.pdf
docs/NEOGEO/Neo Geo AES Manuals/Ninja Combat.pdf,https://archive.org/download/mister-manuals/1990_SNK%20Neo%20Geo%20AES.zip/1990_SNK%20Neo%20Geo%20AES%2FNinja%20Combat.pdf,1196164,f02c10f528368c363af8ae2722c6d5f4,,,Ninja Combat.pdf
docs/NEOGEO/Neo Geo AES Manuals/Ninja Commando.pdf,https://archive.org/download/mister-manuals/1990_SNK%20Neo%20Geo%20AES.zip/1990_SNK%20Neo%20Geo%20AES%2FNinja%20Commando.pdf,1677113,30bac7f583332689de2ca4edf43d72c2,,,Ninja Commando.pdf
docs/NEOGEO/Neo Geo AES Manuals/Power Instinct Matrimelee.pdf,https://archive.org/download/mister-manuals/1990_SNK%20Neo%20Geo%20AES.zip/1990_SNK%20Neo%20Geo%20AES%2FPower%20Instinct%20Matrimelee.pdf,3776629,6849703388a89c459902570123d8d175,,,Power Instinct Matrimelee.pdf
docs/NEOGEO/Neo Geo AES Manuals/Real Bout Fatal Fury Special.pdf,https://archive.org/download/mister-manuals/1990_SNK%20Neo%20Geo%20AES.zip/1990_SNK%20Neo%20Geo%20AES%2FReal%20Bout%20Fatal%20Fury%20Special.pdf,3743731,447a140178692d229b8f33e2f1e87db7,,,Real Bout Fatal Fury Special.pdf
docs/NEOGEO/Neo Geo AES Manuals/Riding Hero.pdf,https://archive.org/download/mister-manuals/1990_SNK%20Neo%20Geo%20AES.zip/1990_SNK%20Neo%20Geo%20AES%2FRiding%20Hero.pdf,1397940,9f90498bd368a60e6429b886f871da94,,,Riding Hero.pdf
